id,valor previsto
"6,2383391936757E+037",142573.12882837147
"2,34705441825601E+038",140834.55674800713
"6,1921898774912E+037",119826.88215861327
"1,1125628932282E+038",143677.77247743824
"2,2616781728017E+038",121491.76759786636
"1,88538847831785E+038",139415.5332789967
"2,91954697918193E+038",127455.76042038645
"3,39192266915565E+038",146775.8891392034
"1,50440264630846E+037",141548.57219654048
"1,84815683080451E+038",140839.5277381647
"5,44981645632034E+037",119759.79076916708
"1,14660674189959E+038",116886.67434949228
"2,02829705987539E+038",117641.08247594011
"1,36204412742732E+038",139922.8089227528
"1,11553999985615E+038",123348.68899961565
"1,02972535152181E+038",114047.03705736855
"1,18125566636893E+038",138236.29203026392
"1,39182445558848E+038",140682.64855847435
"1,3891427471317E+038",130698.09859839069
"2,51107160876982E+038",136725.93429817946
"4,28435861629317E+037",127418.00909363797
"7,03571802483794E+037",131756.18477741198
"2,82585907472978E+038",114421.68579668296
"3,12519888568516E+038",141713.87736814385
"1,66559738224469E+038",131377.72374654704
"2,70550837156472E+038",141014.58123793927
"1,15420557377198E+037",139082.98660005064
"3,1906063433738E+038",117865.29830219173
"2,71385401038559E+038",138016.8009419332
"3,24286577720156E+038",118363.18297411778
"1,16907680934134E+038",141480.80432131724
"1,73920545481712E+038",143441.93686619005
"2,75748700608885E+038",139818.6501787709
"5,42183439012809E+037",136772.45589191234
"3,19009990057667E+038",122821.03567435549
"5,1891973855054E+037",144675.76711555154
"7,82782369486983E+037",123171.29821868164
"1,48417517550913E+038",145222.29460861906
"2,66679457273694E+038",117144.59516819552
"3,33011665886962E+038",144398.6403059012
"2,69042256302428E+038",143267.3389398934
"1,33186287597385E+038",144391.20573088308
"2,00835031279302E+038",139968.03300134995
"5,99252846117625E+037",140752.46081380526
"3,01641068819159E+038",140916.26614077188
"1,12202206891404E+038",137643.14240366875
"1,61993971157355E+038",120473.77328531923
"1,80926166766781E+038",140503.7036644943
"1,79158280869304E+038",139627.1196485099
"9,99914396931787E+036",116970.63973900926
"1,66914458147752E+038",137605.5481934013
"2,85323704036139E+038",147407.9540577075
"1,53781359106151E+037",141856.6767529499
"2,91232618036972E+038",138859.03252549877
"1,3243915934894E+038",144111.5544197324
"2,8857670216607E+037",138977.09582473143
"1,31382338732108E+038",118431.18232439607
"7,34522398337735E+036",142180.44763149164
"2,90834543332256E+038",125193.25126468978
"1,01216155476403E+037",113407.21804955523
"3,24191431789597E+038",141022.77894006576
"1,86816338962826E+038",122189.19635406676
"1,83547567605962E+038",123147.29611459629
"3,33818072096301E+038",133706.7371489714
"1,28858612506812E+038",140849.22636760143
"3,77728716303373E+037",141589.23483050847
"6,0150590011481E+036",115340.27794270491
"1,92683614551916E+038",142166.02602033337
"9,34473510484722E+036",124378.10234167085
"2,11751292065261E+038",142785.07443220465
"8,23938947054337E+037",142100.81300594032
"6,34750061131866E+036",121818.62798425891
"8,7371726246865E+037",115728.6467374186
"2,03036757214598E+038",120900.67306368562
"3,16320773931662E+038",134989.3568828454
"1,53394145112678E+038",139879.60280784458
"5,66544919565121E+037",139213.83692506282
"1,78164071230752E+038",144493.68132672235
"3,55598492548381E+037",141313.9168283153
"2,29137140473959E+038",141851.54518558425
"2,58792533738061E+038",142051.0570299326
"7,55741061890904E+037",139137.0453301919
"2,53805801996661E+038",125170.00055005532
"1,74352624161385E+038",118849.12305350316
"1,4051941230941E+038",114272.37480068428
"2,01976634084896E+037",115979.84223203412
"4,30425429170233E+037",139862.64091112994
"7,01799833337423E+037",140599.94809764178
"5,6971170193609E+037",144559.72415385873
"4,36516563895283E+037",142458.0628869678
"1,68679189272096E+038",141372.46051348356
"9,21662911758995E+037",138127.28758221146
"2,2912898521366E+038",122320.10341329021
"1,26981579627073E+038",141397.16858699548
"1,96345120064527E+037",140238.0490485621
"9,08158912566613E+037",137637.92384919693
"7,09932212670515E+037",143844.34110360884
"1,51675138078611E+038",118032.17790829203
"2,772243001312E+038",143252.37341858417
"2,51318642768572E+038",125010.0514476361
"3,21763560500174E+038",142221.8346755521
"2,43950858099459E+038",112248.47178396833
"6,3754250665004E+037",119829.95721670082
"1,06573397477683E+038",144015.95282377928
"8,90953032007103E+037",136554.64961160262
"2,30389863802136E+038",142671.56670339435
"3,28251581204453E+038",138623.1390296699
"2,06419018892457E+038",118797.95305107076
"3,88813526793648E+037",124903.36502904611
"2,16356991482444E+038",138981.7986130749
"3,08173288543015E+038",113137.75470193502
"1,91912525586035E+038",140511.76493877452
"9,58612521339286E+037",135864.46983927034
"1,19469110533332E+038",140052.776270394
"1,98505176813454E+038",119746.30264952079
"2,54000369399467E+038",142745.4346936068
"2,52520578405598E+038",144055.65415948117
"6,67989887701618E+037",138601.135451043
"4,0125241444242E+037",141337.0570737239
"1,74834847766817E+038",114381.30566009997
"7,76328784661556E+037",144312.68674129294
"2,13623385674572E+038",141205.53540134843
"2,95789049636615E+038",137355.6218304985
"3,00181089501446E+038",117624.93340988334
"1,89565547297629E+037",113919.97787856999
"1,89001560943815E+037",140387.75600189005
"2,32561734797479E+038",141708.64516134298
"2,45824653784926E+038",117742.41768618574
"8,78588416946503E+037",148054.38155715572
"1,0729293525963E+038",141565.3754647039
"4,48194200074927E+037",121592.18560899257
"5,94319441595347E+037",144258.1449896736
"1,39204532429886E+038",147720.14213934928
"1,51338956801982E+038",143634.4943173029
"3,0489211340691E+038",147027.70987735857
"3,1272040931662E+038",112202.83919867639
"3,00794144212408E+038",119435.04734162039
"2,73651221564755E+038",138744.66445156824
"2,38795534299962E+038",139328.6707676808
"1,91463227237735E+038",148015.27665912302
"1,74784798635671E+038",119245.96074794194
"2,24138855698705E+038",118421.81647480202
"1,91237766218272E+037",142878.90308711486
"8,26167577816874E+037",136534.1660309886
"1,26747616071572E+038",113031.3253292958
"3,19530353172671E+038",142112.2755862808
"1,56544793035955E+038",119018.74004916567
"2,86635982628327E+038",122673.67477115523
"4,86602605711953E+037",124928.51132313156
"3,06283115155508E+037",118025.61841908871
"2,71108898253544E+038",142229.03062946312
"3,30704155089404E+038",127032.1164531583
"7,14359175339741E+037",143721.91846959246
"1,46826915908459E+036",120305.49371858001
"2,10312444121421E+038",141517.3354066167
"2,24408073220023E+038",141366.58511815983
"1,82378648814931E+038",140490.61527285705
"2,54146614037019E+038",143505.5426648277
"8,69646499421138E+037",117413.79339610999
"1,17161328112393E+038",141912.0885265337
"2,0289210851443E+038",115514.98338645996
"1,50788311027161E+038",147290.0690364644
"1,13397712514215E+038",120661.10743099867
"2,53764034839806E+038",124078.29258992456
"8,665786667081E+037",118410.75505255668
"6,0297291357384E+037",139376.51986353978
"1,24506787618893E+038",117870.609251141
"3,06183101734712E+038",118401.636957681
"1,13933528120241E+038",141660.60192114077
"3,14873292074622E+038",120258.06195700062
"6,87396026366433E+037",120243.65016732317
"7,20204514459521E+037",143337.58686479344
"3,34340483554146E+038",141017.63840067174
"1,57708476903587E+038",143150.10225605563
"5,44563284326016E+037",142758.05076562753
"8,02458227144535E+037",145832.04499343055
"1,43762550273602E+038",139473.60670520962
"1,86182061294696E+038",120641.80633417796
"3,51754655102038E+037",144833.70362600684
"1,11756243789176E+038",142243.0158262945
"3,36409816361347E+038",120749.647955743
"4,87867804415172E+037",117826.8689481949
"2,13549174019807E+038",119681.90244162946
"1,85860138405943E+038",117335.22189010249
"5,38332686869153E+037",140492.75816248643
"1,86475872842352E+038",142553.00898366122
"1,42776616407119E+038",130761.10130556344
"2,92652632379262E+038",142962.6519004398
"2,67843306439395E+038",140455.48598474625
"3,01801057295413E+038",136782.1099033132
"2,94100853177997E+038",142760.74174662435
"2,81409033099201E+038",142041.2428686229
"2,970386116728E+038",115978.87244656445
"2,83240815060366E+038",140269.62315136252
"3,26023014139269E+038",141179.04114491277
"8,83445094933128E+037",140505.19926532026
"2,44131535427178E+038",123728.99104270614
"2,02742777592829E+038",141472.9174228834
"2,67445374858494E+038",144006.86004624775
"2,43347632155049E+037",118447.26539318405
"2,35184920473897E+038",120425.39900938349
"1,56253878782679E+038",140201.01531068556
"1,10844652955789E+038",129213.65872073743
"1,62353504525706E+038",142043.91282688946
"1,69889841431959E+038",142252.31726307893
"3,10147054924212E+038",134507.56332274698
"5,65606504889886E+037",115142.4942280107
"1,82012682247199E+038",124109.99669219239
"1,42892957331696E+038",138602.1433632744
"1,22356882912429E+038",135697.81616921152
"1,00668084253315E+038",129370.77608832122
"1,06455969045442E+038",117175.93470937651
"1,91871477543167E+038",145867.42291681716
"1,29819433256044E+038",117844.74887926181
"2,19491658692235E+038",143188.76249669248
"2,76418318196237E+038",146649.80105556812
"3,26941092405758E+038",140859.27929300835
"5,28020494990292E+037",119009.50148090678
"6,45265685104843E+037",143200.4766103208
"1,80555854751162E+038",129915.11906888447
"5,79967688463236E+037",136395.07806835277
"1,5716472981931E+038",142093.20621281015
"6,97113723845439E+037",111981.66520964152
"3,02210584390287E+038",111907.95183790656
"3,09917271560409E+038",126360.3223113488
"2,73602092023312E+038",141612.70047801317
"1,33217326235097E+038",140496.41439146127
"2,34635103956564E+038",142299.48767049744
"1,72338105609437E+037",139951.11799964076
"2,87026517856063E+038",112868.38858859116
"3,30347379301416E+038",117449.44320746849
"8,20961563079961E+037",110658.2239142888
"2,85552150748165E+038",125227.14916076996
"2,90321569389643E+038",145416.1781366341
"6,3439854039581E+037",123041.61703763693
"2,5920354694561E+038",121066.20355272613
"3,03999543556693E+038",142563.08425354474
"2,30898810803676E+038",140810.3849324757
"5,28450458165169E+037",139168.59628271917
"7,27439005483287E+036",139269.62142685574
"1,31003335522113E+038",131492.3544190328
"1,78061176572927E+038",139897.4410960264
"9,48267170339402E+037",144177.62270924385
"2,36880927752216E+038",116378.28856783506
"2,44696262452195E+037",145159.74432808842
"5,51842537286378E+037",137766.63683388973
"2,54464084625454E+038",140809.9883779877
"1,43417997285147E+038",145557.30541283742
"1,83910255319538E+038",138801.2355361698
"1,35388612103681E+038",111988.36988429379
"4,27222851401003E+037",120289.41042876962
"3,38819694294168E+038",145233.8751169535
"7,99795753071463E+037",139944.7730105276
"1,12729284892687E+038",141561.8777855477
"2,94140432135756E+038",128025.563493322
"2,01178638567677E+038",114493.60151951057
"1,8014675977402E+038",145631.0029157784
"5,74409791288482E+037",141152.35719695946
"2,64403177014883E+038",144579.3681744185
"5,99762054432386E+037",142015.60561743396
"1,24153567198703E+038",123162.61372563496
"2,268905864316E+038",117882.40575678008
"2,85901046340483E+038",128427.88574154758
"3,42015967394414E+036",141027.5890464553
"6,65104837427006E+037",141125.10766901146
"4,06058779090692E+037",145297.56628308093
"2,16593903734014E+037",127334.07260143419
"1,90470004762898E+038",130485.61886959238
"8,45364567299702E+037",114939.14834312914
"1,48827707463869E+038",139758.27696622687
"1,66535727420331E+038",140828.96546242174
"2,10141007535691E+038",145923.7705862947
"1,7161237040168E+038",142429.25733424013
"1,8415467169797E+038",144225.12759814513
"2,70762492971525E+038",141234.71838642695
"1,20861969926744E+038",143891.57651246488
"2,56331435662108E+038",135408.0199173518
"1,10483749115236E+038",141460.82716709815
"6,37608481979521E+036",143828.40252489442
"1,7218638146208E+037",137098.53512873757
"7,31654178709604E+037",143291.20263086254
"6,90265480754506E+037",127155.92559930493
"1,82809265255597E+038",142827.34181340766
"1,09693769288057E+038",117790.4455040284
"2,78497620060231E+038",143771.0018576785
"6,31437454860221E+037",119557.2223502591
"3,27070356809485E+038",131324.9084200845
"1,83674398399652E+038",140921.32254982655
"2,10643946591139E+038",117157.37172180899
"2,59100997122254E+038",144971.69760638848
"2,43253175316404E+038",140060.64531790145
"3,24340679103526E+038",141170.23928034955
"1,0220412215307E+038",124997.40864846768
"1,14831784707302E+038",145069.94542879018
"3,07080752721268E+038",139647.6437400161
"3,86279270887224E+036",142718.45696605858
"1,26252323227398E+038",124191.25234960766
"2,31007164442293E+038",123333.7463345104
"1,42217065453555E+038",113794.9817248001
"4,6917589457477E+037",141591.24249704118
"1,70547467844409E+038",144047.0240184213
"2,53190490326072E+038",124645.84828984943
"9,59779426137128E+037",142561.4341466565
"2,18091948606287E+038",122035.83605195973
"2,20989869959718E+038",120620.23917489137
"2,98519638401389E+038",116608.11094983923
"3,35505602716797E+038",144412.1498706667
"1,20904368339773E+036",139141.92607144135
"2,93058530808698E+038",115740.66817878398
"7,50694160477323E+037",115178.11885996463
"2,89705693290623E+038",143157.83103048176
"2,30171226422498E+038",140124.6533890566
"2,26756144965471E+038",143014.91265175777
"3,19357470716528E+037",144965.9133122159
"1,61084085051318E+038",121296.1876122033
"2,39563769198204E+038",138472.39824198734
"1,66793615338274E+038",139552.11999208725
"3,33897567314442E+038",140459.66465141016
"2,36350103476785E+038",141167.12299398222
"2,97050425996657E+038",127605.32193820749
"2,98584296073839E+037",143158.96196695833
"1,72781147837374E+038",140774.9054744326
"2,01868237663741E+038",143047.82436555935
"2,63507055658871E+038",128171.04872589317
"8,67280923401312E+037",138705.83674176259
"6,50463454500888E+037",140205.32682111443
"1,45572873402927E+038",140370.134928074
"1,95642190186656E+038",125643.24866742223
"1,25920278856253E+038",116766.15649091202
"3,09376446078716E+038",138329.79266114524
"2,6695529130621E+037",130603.3937337115
"3,16095400684015E+038",145401.0673846259
"1,04136706290746E+038",141721.827574347
"3,21811463681825E+038",142453.4244109831
"1,96682638664191E+038",141702.65264833468
"1,39390652873141E+038",145093.13989972754
"1,98355369911633E+038",138558.7834608304
"2,78088774845698E+038",115691.39743155357
"1,50680180222642E+038",142404.52886314373
"2,81893027414512E+038",143657.98437240248
"1,99373844912041E+038",145280.335668123
"1,11210136467639E+038",112905.92100349364
"2,81905115166749E+038",139008.38803141448
"7,27957886480676E+037",136712.55748686375
"2,03511909966321E+038",142059.51426959032
"2,40584273087742E+038",142412.12952072592
"1,59183152243833E+038",137734.05246568352
"2,34199393240923E+038",117468.32296064444
"2,9014335375108E+038",117069.46451868402
"3,22267207141428E+038",137860.43307211783
"1,14094489798674E+037",116690.63228573097
"1,12289717071685E+038",135143.79620793872
"2,33910174957674E+038",139260.05266457598
"1,01584829530316E+038",115943.39182414196
"2,79173301910006E+038",141965.76035598313
"2,41908011324255E+038",117008.23288732907
"2,39764129896547E+038",145000.995807947
"1,84601964803339E+038",143463.20739612586
"2,71576353209167E+038",116861.8354377755
"2,76436101823713E+038",122318.3780559816
"3,39993326739563E+037",144628.9279300359
"2,27001831113598E+038",141188.06369025132
"1,4721586624279E+038",124755.76784142667
"1,65290230363846E+038",137612.75457438914
"3,15338917648378E+038",143935.73355849241
"2,52428285765398E+038",130742.42829374678
"1,07452496313956E+038",141489.8232178105
"1,1096855233567E+038",139061.67402408703
"6,91961654609609E+037",141081.19052578555
"3,09072038850318E+038",115952.01443040064
"8,06697129387626E+036",143101.1664252143
"2,4462836694423E+038",116829.2621867381
"2,41707722553708E+037",117110.10397316638
"1,75723535167937E+038",141180.25031094413
"1,40947102124049E+038",141021.66161608248
"1,56855782533435E+038",135388.05277734573
"4,80636331624087E+037",120232.6459178034
"9,78527876525078E+036",142599.00961357675
"2,7778641083775E+038",140940.32228139671
"1,63882772035452E+038",119121.12043420823
"9,55576306426658E+037",146823.10559159872
"2,6095113472707E+038",114603.29649525249
"8,65311141300362E+037",115997.36378011844
"1,85821512516644E+038",144449.3281199157
"3,35122414624613E+038",141490.63258841092
"1,54676470304524E+038",147016.64403191506
"7,46048397456295E+037",140744.29924569765
"1,20541567512482E+038",144501.72549150386
"3,40255800964004E+038",140988.6858372261
"3,05572607404122E+038",118724.54982532287
"1,47284243136482E+038",119278.42487802685
"1,55006235529769E+037",147501.68847712863
"7,52004535474828E+037",142032.35266577668
"1,01946488948276E+038",120574.05552494823
"7,41354927628832E+037",122727.03479526353
"2,44535514755997E+038",141497.58329405377
"2,06670897099652E+038",116820.92122111781
"1,04244198430732E+038",144236.40872355085
"2,99698392034336E+038",115563.98046265848
"1,63580769034453E+038",118876.51097437147
"1,04363230702474E+038",118581.88028322703
"2,86784929815271E+038",139488.55176096814
"2,82241252959853E+038",121149.40080383685
"6,1755759068857E+037",144915.82235452824
"2,68533949759114E+038",123338.76593649412
"3,03569711932228E+038",143566.21429715533
"3,17566683418315E+038",119558.99616339077
"1,62625967460166E+038",146842.75214410984
"2,44908959475548E+038",139153.55343496002
"3,28789628120019E+038",115866.98173120298
"1,00635658949128E+038",114287.28710962637
"1,3910587728141E+037",141451.98817214463
"2,03279676431939E+038",144590.94399312176
"2,30394618212277E+038",115933.29441274282
"9,76489436011899E+037",140286.36748508428
"1,65687053844996E+038",118126.96337630675
"1,39933634253006E+037",142018.59295200527
"1,95157310329836E+038",116201.4044273267
"2,84598337218456E+038",118664.95135352708
"5,29180912810504E+037",143404.98238871392
"6,52813808049842E+037",143038.33901964547
"2,11182649127068E+038",117229.27703413078
"5,94622856516093E+037",140575.29071025838
"2,83006772720423E+038",114378.48769341261
"8,95241299621696E+037",144190.76202218694
"1,717657304671E+038",139585.15150577895
"2,12393108846665E+038",120587.76522475586
"2,79397615220447E+038",136814.35423632083
"2,1332920982671E+038",145461.6187559995
"2,30377829574985E+037",117380.8183229618
"1,04524846305936E+038",126118.30763175752
"1,30226274940625E+038",122468.57342248513
"7,93268038260662E+037",143578.01369642306
"2,86305071823065E+038",139439.02557369677
"6,76939951701608E+037",138222.51491790224
"1,59205020354519E+038",114703.95003124248
"7,35924514873731E+037",141178.51597924656
"1,1401845137638E+038",141930.97832415925
"5,64006770749943E+037",131991.46660748054
"2,77790223932431E+038",139408.47071794028
"2,69166879874543E+038",145624.72863928
"2,59929580269545E+038",140040.47555713964
"3,17738688538862E+038",117762.34884852322
"3,06603450071758E+038",141866.18047725293
"3,91888951417901E+037",116040.2486902262
"2,48791967189595E+038",143619.26682462104
"3,14688692216458E+038",138706.33199878118
"9,37686264756803E+037",119046.97513083745
"1,68210672411268E+038",125937.48035832275
"1,06308871852706E+038",141691.67241046063
"5,4669418787147E+037",125206.74067034204
"9,13542617308091E+037",115498.5222262553
"1,24296286741391E+038",116683.61591165932
"2,75708887805097E+038",124928.01989659059
"1,38826619155827E+037",142503.89793774052
"1,16267027651509E+038",140518.4529373387
"1,65055348297742E+038",140766.36020031932
"1,87906730693326E+038",140365.06162301396
"1,7155965401356E+038",140347.38625580803
"2,44818139149783E+038",118752.2847028597
"2,87965700461095E+038",144029.63116830616
"9,05467408890919E+037",126782.55980329592
"2,52157139136885E+038",140913.96815694592
"4,67803986824227E+037",143524.1227469666
"2,68701166444489E+038",137297.76780602318
"1,87103559783911E+038",114582.78300918285
"1,42394928112919E+038",140635.03950443608
"1,55368533967486E+038",139001.00295606285
"3,1807053690389E+038",139732.5050945448
"4,66238185362473E+037",142579.9646262201
"1,28483195891612E+038",141353.47991895245
"1,20901571035723E+037",143688.51982803634
"7,41974787979895E+037",138868.09534199763
"2,80838214473506E+038",125806.53599527679
"2,99602282801261E+038",139519.60781231787
"4,85293348471606E+037",122063.62571307205
"1,67892483183305E+038",144344.81313229707
"1,56089901990463E+037",122781.93662137187
"1,62226334502977E+038",144896.62314243263
"6,74182360961963E+037",122820.15337603641
"1,0308652016961E+038",141494.54993602223
"1,37568580330834E+038",137855.81243253846
"2,90180778501963E+038",120726.43430574634
"4,16779450186596E+037",136737.4246159098
"3,12380974733033E+038",118398.8515535023
"2,91739173755047E+038",136348.45204238963
"1,11603865456327E+038",141335.3979430527
"1,36668503373049E+038",143355.1220041829
"1,10440741812582E+037",113106.51555936251
"1,7430580019518E+038",125753.84697747027
"1,66734276063595E+038",140447.4938927985
"1,61803296047839E+038",120442.42660084374
"2,65707935472013E+038",143311.24360052808
"1,14962009709689E+038",141122.65657195993
"1,23939517145071E+038",143090.21154519124
"2,94958572291844E+038",142948.0896067357
"1,06839972935034E+038",144094.59965129994
"3,62442369182695E+037",116109.09250720873
"1,54941997174534E+038",122555.28634017898
"1,08738388558088E+038",114634.48892522861
"1,53865404347269E+037",142452.00205157627
"3,31423359022358E+038",112345.23350460957
"1,37278580914536E+038",119078.12972513177
"1,03430043663987E+038",144633.7424528001
"2,70035905315457E+038",140368.35744453865
"2,01941732008225E+038",120381.15417873808
"1,86297304095606E+038",138177.28082637565
"4,18496646934567E+037",142782.84711049907
"6,72416528283291E+037",140897.855812159
"5,54311721582158E+037",119620.37192447201
"1,57405625721762E+038",136821.89903907012
"1,33536364038153E+038",130289.52950793071
"2,98957541875223E+038",137536.18326636724
"1,1976044439819E+038",123283.3980748716
"1,61486709373002E+037",118698.3643158151
"2,92566346980597E+038",142499.7184332509
"2,99222276066683E+038",140920.88028651458
"3,11969399547606E+038",138566.47188222085
"2,28764448427857E+038",142409.86823042904
"7,47137261269895E+037",122749.02008951304
"2,89596366734701E+038",143259.21872401098
"2,71148575580147E+038",138274.6282496631
"1,69415779172362E+037",125645.35655374517
"1,10280882171794E+037",141571.3309273268
"1,20511450072947E+038",144064.22938514067
"7,21068227932494E+036",141751.96489684135
"3,42158101372182E+037",145145.73960244542
"1,68581620947331E+038",140519.17390323067
"6,41477531060469E+037",141120.55741519932
"2,62345718203619E+038",142097.8508548899
"2,68835973681103E+038",142556.1003391533
"1,80952001031766E+038",141257.77867340262
"2,38033365230534E+038",141780.2286706626
"1,00262335470953E+038",144040.61085027552
"3,75946529912882E+037",114712.82190975084
"3,07593680876475E+038",140596.04998750563
"2,85507319302511E+038",140002.09923224468
"2,99400943135767E+038",128892.51310730961
"3,13543323635815E+038",117221.9394048531
"2,1371118009749E+038",118653.26612742686
"6,3617366273921E+037",118034.75669777763
"8,50875597702059E+037",136983.164879092
"2,81429678724001E+038",120576.88104251135
"2,87332131970401E+038",138444.54147077393
"1,29388440648027E+038",143754.7509078298
"1,21768811324954E+036",140568.77019000953
"9,26549176874597E+037",123867.97635182513
"1,62325446723225E+038",143115.68189717797
"1,43862899095579E+038",142501.70179768914
"2,73790191243257E+038",142191.31900914712
"3,07422117793991E+037",138676.69256650604
"3,299117426781E+038",138585.22858591654
"1,74393747250081E+038",144220.86167662745
"6,01401272243517E+037",145817.13594645713
"1,08593979519558E+038",139956.3866820139
"3,08911538973434E+038",144111.05366884312
"3,03048608324194E+038",138955.6947019076
"9,567712186106E+037",120836.41892229041
"3,33299682941401E+038",116411.30595659705
"1,49258095239907E+038",143152.95945077384
"1,87515986274324E+038",142342.72140458657
"1,87215347453765E+038",117835.8989706253
"2,81457064835869E+038",138191.75120243803
"8,86120070230701E+037",141788.57080677885
"1,2555868693439E+038",147388.76140550352
"3,40263541147233E+038",140040.40057173723
"3,36997582196397E+038",137206.12898090464
"3,03252538964048E+038",118559.06400614286
"2,68631238257258E+038",140703.94331086852
"8,53216284962178E+037",117562.29803513172
"1,97463167359547E+038",142007.2748727637
"1,87387198399136E+037",122532.13137709955
"2,33031974095354E+038",112348.66924173656
"2,23103339374295E+038",122227.79047618085
"1,46239174873358E+038",139557.45922217268
"2,03845157383397E+038",138191.46437142184
"1,20566694065259E+038",122304.32758782471
"1,73677780140138E+038",144084.15999142145
"2,50880818699644E+038",141994.31329515914
"1,54172899683761E+038",134775.5277900145
"1,67730649926446E+038",143299.3202798935
"2,99987222569737E+038",117873.83286353579
"1,55862501063811E+038",140499.08327017768
"2,91661430893498E+038",118968.79528204675
"1,4865035642887E+038",142561.1325134977
"1,1894955098568E+038",117865.90607645415
"1,95381963800749E+038",122557.49530380261
"3,16170755562631E+038",140977.06844581163
"1,08339915466856E+038",143958.36633551013
"2,15754595470783E+037",119899.04216554045
"1,55054265173308E+038",120796.85090988458
"3,31056218322008E+038",142649.34036109908
"1,85407442339918E+038",143261.52337828174
"3,40001714796312E+038",142878.03362139477
"4,61229996740458E+037",147970.5115383289
"1,80028050757155E+038",131228.46976766337
"1,50416757670826E+038",120495.78534257144
"1,11671186912119E+038",138206.06077219185
"1,41709372392575E+038",114347.3986342994
"9,34264321575804E+037",143570.38331879093
"2,03395282264566E+038",145002.13008058057
"3,23509122267311E+038",115364.46956098406
"1,82283307062213E+037",124579.02801445371
"1,4946986370425E+038",117145.23253869642
"6,81140605288562E+037",140646.2642149838
"8,94720375913196E+037",141335.2380194111
"3,51942433056166E+037",139371.222772052
"3,34704686666582E+038",111149.90627641045
"1,77140735456659E+037",141876.74130516898
"2,24517413001462E+038",118223.28545970624
"1,78961578696791E+038",140548.23689967065
"1,05050871193259E+038",125684.21416224843
"1,0815383959019E+038",125943.14713252657
"1,51814049026064E+038",142366.64634574167
"1,00087996264233E+038",120327.09638766223
"2,7602873400553E+038",122347.43785162769
"7,99806620970473E+037",141274.1964980387
"3,6929981519701E+037",141363.96239008155
"1,51497721168223E+038",118229.24253354952
"1,29758173221648E+038",140403.52922768117
"3,30543590728207E+038",121056.12895241266
"2,85962807564628E+037",141348.20653786042
"2,96304880811545E+038",142998.027380472
"1,88537361829317E+038",118195.6311133304
"1,61889002999889E+038",117889.63584418039
"1,89939206373942E+037",138167.77165456186
"1,9517624047338E+038",142899.87386014164
"3,21105155350983E+038",141987.97770833946
"1,71937102506303E+038",142617.77765577513
"1,46659315228673E+038",120598.02391103185
"1,99429680910324E+038",140166.92916526727
"2,01111965707375E+038",140989.38824039916
"3,35861139294767E+038",136291.44104931818
"4,99047144760624E+037",137622.7022981506
"2,46232662384067E+038",125844.18362399297
"1,1713806538763E+038",140236.01243647162
"9,1324631406421E+036",142830.06563382203
"2,97224198149721E+038",111920.93965577924
"2,33192669547798E+038",112822.22444624266
"5,85580432323637E+037",146937.6721346508
"3,59763069171856E+037",140228.87205551358
"2,54820671679729E+038",141093.49511781786
"3,65960195084609E+037",141277.87108104624
"1,11291606909419E+038",139526.66947710773
"2,97371856354291E+037",142206.5286966764
"6,5573796250915E+037",145514.73036993522
"1,53884386423804E+038",138861.99129833688
"1,42820023820208E+038",143651.26296862282
"2,40034791728468E+037",143759.7722635287
"2,20964143589439E+038",141075.7055837692
"1,04487650992459E+038",140274.0866975649
"1,65040807509587E+036",145910.60237262398
"2,70749939421298E+038",139855.47484637625
"9,80789323853349E+037",142556.41253508488
"1,80092760234808E+038",138897.39291723116
"1,42896969912273E+038",140417.74206627748
"2,948792359637E+038",123163.22885191685
"3,32180996860366E+038",136733.95548480115
"3,03746277608931E+038",141032.9324616045
"8,80608883151932E+037",127776.49137797237
"4,33796237412733E+037",137554.4317752681
"1,20594732805464E+038",119535.84101789992
"2,90219953912E+038",143901.07038217434
"5,49713772429649E+037",123410.88714022835
"2,86345818630306E+038",143568.84651309135
"6,2099999334292E+037",141859.8946721849
"1,28420642773929E+038",117697.39916896373
"3,33361012617773E+038",143709.80126864542
"1,86923334516099E+038",142678.35828001858
"1,65718559022369E+038",118956.60072275136
"3,33623914875183E+038",140553.6649873993
"3,38597285303173E+038",123282.15988366632
"1,26878384471143E+038",113316.36358784346
"8,4989453666583E+037",137628.82191125437
"7,71723033551636E+037",141979.6904183411
"8,24339048788671E+037",113114.17341567548
"5,13930555707475E+036",128294.3062699582
"1,30617611503963E+038",114433.86124850262
"3,01763634922912E+037",125851.11835386658
"1,2127991236017E+037",137151.14233338245
"1,48316217395641E+038",143760.12761414022
"7,71797569117453E+037",142563.56969234298
"2,43361532228632E+037",120211.9844477929
"2,50410836694984E+038",139684.87162029737
"6,20622243227289E+037",142670.94661503358
"1,62898576299662E+038",142108.24931241
"1,28450421292295E+038",138279.66242894199
"1,99287147808869E+038",142900.37677880347
"1,7392618436808E+038",117722.72464925531
"3,26107674154301E+038",122953.84732635535
"3,34617426455151E+038",121222.72136031075
"2,43716122327223E+038",117737.51642877038
"1,98942350382439E+038",118734.89030683822
"1,34177040977249E+038",141806.62636058408
"1,93212935964998E+038",124750.20783173856
"5,77237184662864E+037",142277.88562574654
"2,66568068058794E+038",143394.62638596966
"1,75304551260115E+038",124078.45680729605
"1,45693206410403E+038",124289.240777036
"1,3521795641483E+038",140553.95260316945
